,Unnamed: 0,smi,ID,mol,SA score,Mol wt,fitness value,prop
374531,4138367,O=CC1C=CC=C(C(C)(C)C)N=1,MCULE-3469491514,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652EE0>,2.44308915756168,163.22,2.1916,2.1916
481900,4620649,N1(CC(CC1)N)CC1=CC=CC=C1,MCULE-3515848614,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652E90>,2.07188209218324,176.263,1.2196,1.2196
264607,3343219,C1C(N(=O)=O)=C2C(N)=CC=CC2=CC=1,MCULE-5405117873,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652E40>,2.00988295255604,188.186,2.3302,2.3302
443350,4366937,C(O)(=O)[C@@H](O)CCC(O)=O,MCULE-4494756126,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652DF0>,2.53693243759487,148.114,-0.7033,-0.7033
475219,4594091,CC(C1C=C(CC(O)=O)N=CC=1)C,MCULE-4396933298,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652DA0>,2.09404062912971,179.219,1.8321,1.8321
30055,326819,C(=O)(N(C)C)NC1C=CC=CC=1,MCULE-4375507264,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652D50>,1.47783666630294,164.208,1.7801,1.7801
157082,2161595,CNC1=C(OC2=CC=CC=C2)C=CC=C1,MCULE-6869505752,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652D00>,1.520556195727,199.253,3.5206,3.5206
425381,4290370,C1(C(CCO)N)=CC=C(C=C1)C(C)C,MCULE-9496132795,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652CB0>,2.36154317078154,193.29,2.1922,2.1922
172885,2274338,C(O)(=O)[C@H](C)OC1C=CC=C(C)C=1,MCULE-3228201056,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652C60>,2.07083644730181,180.203,1.84692,1.84692
553570,5412986,CO[C@@H]1CN2[C@]([H])(CNCC2)C1,MCULE-1131226313,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652C10>,3.42569851590907,156.229,-0.3211,-0.3211
457030,4453225,C1(C(CCC=C)=O)SC=CC=1C,MCULE-8133539256,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652BC0>,2.47886323972952,180.272,3.20542,3.20542
259164,3330760,CC(C1=NN(CCO)C(N)=C1)(C)C,MCULE-2401382813,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652B70>,2.59862798530294,183.255,0.7551,0.7551
552847,5410090,NC[C@@H]1CCN(CC)C1,MCULE-8044865367,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652B20>,2.57013230891415,128.219,0.2869,0.2869
29968,326550,C12C(OC)=NC=NC=1C1=C(C=CC=C1)N2,MCULE-8515416423,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652AD0>,2.18138591600671,199.213,2.1197,2.1197
453757,4441761,C(CC(C)(C)CCC(C)C)=C,MCULE-3981799266,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652A80>,2.67872286376976,154.297,4.0249,4.0249
238194,3094906,C(C1(CCSCC1)N)C(OC)=O,MCULE-8012883704,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652A30>,3.11457372924001,189.28,0.774,0.774
476382,4598548,C/C(=C\CC[C@@H](CC(=O)O)C)/C,MCULE-2400113823,<rdkit.Chem.rdchem.Mol object at 0x00000140C96529E0>,2.78834140652075,170.252,2.8436,2.8436
180538,2372012,N1(CCN(CC1)C)C(=O)CCNC,MCULE-8036671783,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652990>,1.95963590385498,185.271,-0.630099999999998,-0.630099999999998
209138,2765273,CC(N)C(N1CCCC1C(O)=O)=O,MCULE-3320527900,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652940>,2.74394022034465,186.211,-0.5908,-0.5908
400540,4215824,C12=NC=CN1CCN(N=O)C2,MCULE-6826834179,<rdkit.Chem.rdchem.Mol object at 0x00000140C96528F0>,3.34860658629723,152.157,0.3801,0.3801
79951,1002350,C12N=CCC(=O)C=1C(=C(C)S2)C,MCULE-7158621181,<rdkit.Chem.rdchem.Mol object at 0x00000140C96528A0>,3.36029261035889,179.244,2.65364,2.65364
501627,4740555,C=CCNC1C=CN=CC=1,MCULE-6288776609,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652850>,2.23344814651636,134.182,1.6795,1.6795
257345,3325650,N1C=NC(C(NC(C)C)=O)=C1C(=O)C,MCULE-1215436850,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652800>,2.44908515949671,195.222,0.7505,0.7505
411917,4255126,C(C)(C)(C1(O)CCNCC1)C(O)=O,MCULE-4287573768,<rdkit.Chem.rdchem.Mol object at 0x00000140C96527B0>,3.08681893552919,187.239,0.2117,0.2117
458355,4460034,N1(CCCC1)CC1=CC=CC=C1C,MCULE-3246457710,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652760>,1.4570640415068,175.275,2.59082,2.59082
431022,4306930,C1(NCC2CC2)COC1,MCULE-4657035099,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652710>,2.46012462261017,127.187,0.3848,0.3848
238292,3095215,C1(=O)C2=CC=CC=C2OC(C)=C1,MCULE-4695999179,<rdkit.Chem.rdchem.Mol object at 0x00000140C96526C0>,1.82183386910015,160.172,2.10142,2.10142
425218,4290031,C1(O)=C(C)C=CC(OC(C)C)=C1,MCULE-2234732302,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652670>,1.80079204217707,166.22,2.48782,2.48782
389498,4185240,N1(C)CCCC[C@@H](N)C1=O,MCULE-3422308826,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652620>,2.84109038631282,142.202,-0.0439999999999999,-0.0439999999999999
159784,2172004,O=C1C2=C(N=CC=C2)NN1,MCULE-3825952360,<rdkit.Chem.rdchem.Mol object at 0x00000140C96525D0>,2.68394947277631,135.126,0.2512,0.2512
356652,4070101,NC1C(O)C2=C(C=CC=C2)OC1,MCULE-8389919721,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652580>,3.15306103626855,165.192,0.4397,0.4397
160884,2174593,CCN(C(C)=O)CC1=CC(N)=CC=C1,MCULE-1224438384,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652530>,1.92136884480145,192.262,1.6372,1.6372
97873,1132733,N1C(N)=CN(C)N=1,MCULE-1821401692,<rdkit.Chem.rdchem.Mol object at 0x00000140C96524E0>,3.23937986182772,98.109,-0.6027,-0.6027
258939,3330181,N(=O)(=O)/C=C(\NN)/NC1C=CC=CC=1,MCULE-1105620141,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652490>,2.43329833717143,194.194,0.6374,0.6374
540517,5298561,OC1N2N=CN=C2N=CC=1,MCULE-6385124064,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652440>,3.05491658152963,136.114,-0.1701,-0.1701
272031,3423084,C1(O)CCN(CC)CC=1C(=O)OCC,MCULE-8630377276,<rdkit.Chem.rdchem.Mol object at 0x00000140C96523F0>,2.54306115249376,199.25,1.0872,1.0872
477633,4604321,C1(COC(CCN1)CO)=O,MCULE-1957898816,<rdkit.Chem.rdchem.Mol object at 0x00000140C96523A0>,3.46877958045202,145.158,-1.1162,-1.1162
194985,2659995,C#CCN1CCCC1,MCULE-6581212444,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652350>,2.31936853098382,109.172,0.7154,0.7154
582919,5687458,C1(C(N)=O)NC(=C(C(C)=O)C=1N)C,MCULE-6741795883,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652300>,2.6178635262326,181.195,0.20682,0.20682
574428,5576689,C1=C(O)C(OC)=CC=C1[C@H](CN)N,MCULE-9946106970,<rdkit.Chem.rdchem.Mol object at 0x00000140C96522B0>,2.5508074363128,182.223,0.3593,0.3593
112317,1230601,C1(NCCC2C=CC=CC1=2)C(O)=O,MCULE-5205390213,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652260>,2.6328380392234,177.203,0.958,0.958
542208,5308056,S(=O)(=O)(C1=CC=C(C)C=C1)C=C=C,MCULE-4936501402,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652210>,2.65104766209674,194.255,2.06732,2.06732
222060,2920404,C(C)C(CCN)N1N=CC=C1,MCULE-5974166645,<rdkit.Chem.rdchem.Mol object at 0x00000140C96521C0>,3.29347859332081,153.229,1.183,1.183
487072,4639431,CC(C(C(C)=O)C#N)C,MCULE-2400075763,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652120>,3.36305345576729,125.171,1.37118,1.37118
413839,4260225,N1(C2CC2)C(CN)=NNC1=O,MCULE-3087501084,<rdkit.Chem.rdchem.Mol object at 0x00000140C96520D0>,2.77367418245108,154.173,-0.635,-0.635
397570,4209932,N12C=C(N(=O)=O)C=C1C(=O)NC=N2,MCULE-8413181315,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652080>,3.18299359616267,180.123,-0.0692000000000001,-0.0692000000000001
402953,4223073,N1=C(C2CNC2)N=NN1,MCULE-4726900156,<rdkit.Chem.rdchem.Mol object at 0x00000140C9652030>,3.14612209006579,125.135,-1.1135,-1.1135
541317,5300274,[C@H](C1=CC=CC=C1)(O)C#C,MCULE-7826143836,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53F80>,2.60476969034212,132.162,1.3532,1.3532
13402,126587,N1(CCCC)C(OC)C(=C(C)C1=O)C,MCULE-1338104134,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53F30>,3.15465184787969,197.278,1.9376,1.9376
538113,5283050,OC1C=C(O)C=C2C=1CCCO2,MCULE-5118065575,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53EE0>,2.4556578510006,166.176,1.4228,1.4228
349918,4051629,C1(C=C(OC)N=NC=1OC)C(O)=O,MCULE-2358598009,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53E90>,2.48812985989894,184.151,0.192,0.192
419227,4275805,N[C@@H](C)C1=CC(C)=CC(C)=C1,MCULE-3857980445,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53E40>,2.36061269103622,149.237,2.32314,2.32314
194941,2659870,CS(C1=C(C(O)=O)C=CC=C1)=O,MCULE-3173889444,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53DF0>,2.57386434386566,184.216,1.1222,1.1222
354620,4066191,CCN1CC(N)CC1,MCULE-4061638126,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53DA0>,2.64875615647903,114.192,0.0392999999999999,0.0392999999999999
475381,4595338,C1C=C2C(=CC=1)NC1C=NC=CC=1O2,MCULE-9547634183,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53D50>,2.28618827799983,184.198,2.9309,2.9309
160015,2172471,CC(N1N=CC(N)=C1)C,MCULE-2242242120,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53D00>,2.6124895456871,125.175,1.0462,1.0462
432500,4313480,CCC1(CCNC1)[H],MCULE-9295480110,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53C60>,2.84091742667421,99.177,1.0059,1.0059
161309,2175512,CCN1C(C=O)=NC=C1,MCULE-8093493884,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53C10>,2.82849877645633,124.143,0.7155,0.7155
115806,1306394,C1(C=CC=CC=1)C(C)NCC,MCULE-2651270181,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53BC0>,1.88799124840765,149.237,2.3571,2.3571
369993,4122990,NC1C2NC=CC=2C=CN=1,MCULE-6526294680,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53B70>,2.60502162131742,133.154,1.1451,1.1451
102961,1163065,CC(CC1CNCCC1)C,MCULE-3604764829,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53B20>,2.80238397605641,141.258,2.0321,2.0321
399677,4213599,C(O)(=O)CNCC(C1=CC=CO1)=O,MCULE-3532728677,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53AD0>,2.33075898077806,183.163,0.1365,0.1365
442963,4365305,N1(CCC[C@H]1CO)CC1C=CC=CC=1,MCULE-1431903563,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53A80>,2.10946283109555,191.274,1.6433,1.6433
591206,5752256,CC1C=C(CNCC2CC2)NN=1,MCULE-1334860460,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53A30>,2.74685875597797,165.24,1.21772,1.21772
542847,5313311,S(CC#C)(=O)(=O)CCN,MCULE-3179512508,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C539E0>,3.43323737177405,147.199,-1.0069,-1.0069
570303,5547932,C1=C([C@H]2NCC2)C(C(=O)O)=CC=C1,MCULE-5258949414,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53990>,2.52151974400511,177.203,1.4192,1.4192
69295,820700,C(NC)(CC1=CC=C(C=C1)N)=O,MCULE-9211082934,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53940>,1.7058786243449,164.208,0.5573,0.5573
456117,4450231,C1(=CC(=CC=C1C)C)C(CCC=C)=O,MCULE-1604281959,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C538F0>,1.98476236706866,188.27,3.45234,3.45234
173725,2279670,C(C(O)C1=CC=CC(OC)=C1)C(N)=O,MCULE-9507662265,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C538A0>,2.34362333272486,195.218,0.604,0.604
225930,2961933,C1(=CC=CN=C1NC)C(N)=O,MCULE-8361270214,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53850>,2.00092033629723,151.169,0.2222,0.2222
527179,5095356,COC(C[C@@H](N)CC1C=CC=CC=1)=O,MCULE-8769899638,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53800>,2.17443454418546,193.246,1.1195,1.1195
409779,4249019,C(O)(C1CCCOCC1)=O,MCULE-9318516869,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C537B0>,2.38660375627619,144.17,0.8877,0.8877
474507,4591468,OC(CC1N=CC(C2CCC2)=CC=1)=O,MCULE-6202752227,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53760>,2.10662496439036,191.23,1.9762,1.9762
416264,4266191,C(C1=CC=CC=C1)(=O)N(N)C(C)(C)C,MCULE-7334543757,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53710>,2.07016831957987,192.262,1.801,1.801
389335,4184757,O1CC(C2=CC=C(C)C=C2)(N)C1,MCULE-3243883925,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C536C0>,2.32616114182742,163.22,1.17922,1.17922
228964,2980758,C12=NC=NN1C=C(C(OC)=O)C(C)=N2,MCULE-6844973340,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53670>,2.54614094072172,192.178,0.21932,0.21932
503789,4748525,O[C@H]1CCN(C2N=CC=CN=2)C1,MCULE-6546630759,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53620>,2.59949518177775,165.196,0.0476000000000001,0.0476000000000001
530970,5128058,C(OCC1=CC=CC=C1)CCN(=O)=O,MCULE-2788155672,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C535D0>,2.0470640472306,195.218,1.87,1.87
482963,4627326,COC1=CC(C)=C(CCC(C)=O)C=C1,MCULE-3054250286,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53580>,1.75463929014558,192.258,2.52522,2.52522
560813,5452739,CC1C=CC(C2SC(C#C)=CC=2)=CC=1,MCULE-5123379837,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53530>,2.2240940472306,198.29,3.70482,3.70482
98873,1136097,C(CCC)(NCCC1=CC=CC=C1)=O,MCULE-6073306955,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C534E0>,1.39424558569214,191.274,2.1454,2.1454
216028,2791056,OC1=CC=C(NC(C2CC2)=O)C=C1,MCULE-2268162348,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53490>,1.46950128847037,177.203,1.7407,1.7407
536414,5267843,C1(C2CCCC2)=NC=CN1CCO,MCULE-7320397256,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53440>,2.36013570142583,180.251,1.533,1.533
264885,3344205,C(C)(CC)(C(=O)O)CC(=O)O,MCULE-5857208842,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C533F0>,2.92630340721659,160.169,0.962,0.962
374952,4139998,NNC1CCC2C=CC=CC=2C1,MCULE-1546970593,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C533A0>,2.60167100595357,162.236,1.0072,1.0072
386379,4176876,N1(C)C(CN)CCC1=O,MCULE-5871779409,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53350>,3.15465415506799,128.175,-0.4341,-0.4341
403669,4225157,N1(COCC2=CC=CC=C2)C=NN=N1,MCULE-8633712612,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53300>,2.22864102525258,190.206,0.8474,0.8474
194350,2657181,OC(C(C(O)=O)(C(O)=O)O)=O,MCULE-7977242018,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C532B0>,3.05081276233273,164.069,-2.0287,-2.0287
156869,2159930,C1(=CC(=NN1)C)C(=O)NC(C)CC,MCULE-6123140783,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53260>,2.91777798576335,181.239,1.24642,1.24642
410659,4251564,N1N(CCCN2CCCC2)C=CC=1N,MCULE-9789897178,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53210>,2.19698640182722,194.282,0.9512,0.9512
97523,1131876,C12OC(=CC=1C(C)=NC(N)=N2)C,MCULE-1598578443,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C531C0>,2.66309261035889,163.18,1.42184,1.42184
75322,940337,C(C(OC)=O)C(OC)=O,MCULE-1727448163,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53170>,1.96643603398141,132.115,-0.2775,-0.2775
476152,4597850,N=C(CCCC1C=CC=CC=1)N,MCULE-1691158103,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53120>,1.72392119941689,162.236,1.94527,1.94527
196427,2663913,N#CC1CCCCCCC1,MCULE-8673985853,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C530D0>,2.19607785473917,137.226,2.87048,2.87048
577105,5594984,C1=C([C@H](CCN)N)OC(CC)=C1,MCULE-3025186503,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53080>,3.12515512183769,168.24,1.1906,1.1906
494539,4710620,[C@H](C(=O)O)(NC(=O)C)CC(=C)C,MCULE-8880296601,<rdkit.Chem.rdchem.Mol object at 0x00000140C7C53030>,2.67968155540412,171.196,0.5419,0.5419
394414,4199872,[C@H]1(C(OC)=O)CCCC[C@@H]1N,MCULE-9223863052,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2F80>,2.88618515052445,157.213,0.6769,0.6769
496696,4722118,O=C(C1C=CC(C)=NC=1N)N,MCULE-1966402751,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2F30>,2.15434463337946,151.169,0.07112,0.07112
455348,4446257,C(CCCCC(C)C)(OCC)=O,MCULE-1122758538,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2EE0>,1.68250261910014,172.268,2.7659,2.7659
111740,1225521,CC1N=C(C2=CC(N)=C(C)C=C2)OC=1,MCULE-7862063020,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2E90>,2.30556579279273,188.23,2.54064,2.54064
575210,5579527,C1=C([C@H](CN)N)C=C(C#N)C=C1,MCULE-7589631139,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2E40>,2.64068659036915,161.208,0.51678,0.51678
88414,1057308,CC(NC(C1NCSC1)=O)(C)C,MCULE-6354001921,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2DF0>,3.31702636309643,188.296,0.5636,0.5636
524751,5079854,C1(=S)N(C)C=CN1CC=C,MCULE-3386892492,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2DA0>,3.2973206487268,154.238,1.74209,1.74209
467077,4497530,CN(NCC1=CC=CC=C1)C,MCULE-3955095931,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2D50>,1.95499636607391,150.225,1.2528,1.2528
561953,5457214,NNC1C=CC=C(C2C=CC(C)=CC=2)C=1,MCULE-5086285684,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2D00>,1.59845047121894,198.269,2.94762,2.94762
570716,5550193,C1=C([C@@H](C=C)N)C=CC(C(=O)O)=C1,MCULE-1999250473,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2CB0>,2.62151380993917,177.203,1.5706,1.5706
407676,4244250,C1(C(O)=O)=CN=C(C2CCCO2)S1,MCULE-9218293976,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2C60>,3.1503773323627,199.231,1.6928,1.6928
367498,4115909,N1(CCC(CC1)OC)CC(O)=O,MCULE-3669380375,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2C10>,1.97905484812113,173.212,0.1818,0.1818
498055,4727232,CN(C1CCNCC1)[C@H]1CCOC1,MCULE-4460635785,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2BC0>,3.19781488570551,184.283,0.4591,0.4591
209177,2765421,N(=O)(=O)C1=CC=C(C=C1)NC=O,MCULE-9700353758,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2B70>,1.9770828201491,166.136,1.1631,1.1631
402893,4222934,C12NC=C(C(O)=O)C1=CC=C(OC)N=2,MCULE-9895062910,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2B20>,2.3449989288874,192.174,1.2697,1.2697
412451,4256608,C12=CC=CC(OC)=C1OCC(N)C2=O,MCULE-4303765970,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2AD0>,2.89968543175943,193.202,0.5976,0.5976
382702,4162875,O(C)C(CC#N)OC,MCULE-8575138747,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2A80>,3.16064019844679,115.132,0.51898,0.51898
263212,3340418,C(C)(C)(C)OCC1C=CC=CC=1,MCULE-3310906512,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2A30>,1.60625764532392,164.248,3.0017,3.0017
260229,3332483,COC1=C(C(O)=O)C(=O)NC=C1,MCULE-2836700358,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E29E0>,2.31052521525399,169.136,0.0816999999999997,0.0816999999999997
194902,2659743,COCCCNCC1=CC=NC=C1,MCULE-1111675152,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2990>,1.83387983098049,180.251,1.2077,1.2077
92460,1089445,C1(CCC(O)=O)C(C)=NC(NC=1C)=O,MCULE-1304759345,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2940>,2.33591717612873,196.206,0.40394,0.40394
373951,4136292,NC1C=CC=C(C2C=C(C)C=C(C)C=2)C=1,MCULE-6982240390,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E28F0>,1.70070784407864,197.281,3.55264,3.55264
433353,4316487,C1(C=O)NC2C(=CN=CC=2)C=1N(=O)=O,MCULE-1258763186,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E28A0>,2.97033739042587,191.146,1.2836,1.2836
414684,4262356,N1=C(C=CC=C1C(N)=S)OC,MCULE-6337315180,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2850>,2.23630495168185,168.221,0.7244,0.7244
538838,5285478,C(=O)(OC(C)(C)C)C[C@H]1CCCN1,MCULE-7780322957,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2800>,2.80114985389522,185.267,1.4702,1.4702
159260,2171044,OC1=CC=C(C2NCCC2)C=C1,MCULE-1818604820,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E27B0>,2.51072155540412,163.22,1.8167,1.8167
392547,4194411,C1(C(OCC)=O)N(C)C(N)=CN=1,MCULE-2451869130,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2760>,2.8094237729463,169.184,0.179,0.179
555114,5424205,CC1C=C(C2C(N)=NC(N)=CC=2)C=CC=1,MCULE-1177489389,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2710>,2.00606828363908,199.257,2.22142,2.22142
195982,2663022,CC1C(C2=CC=C(C)C=C2)NCCC1,MCULE-9246323405,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E26C0>,2.77949270761167,189.302,3.05562,3.05562
355139,4067106,CCC(C(OC)=O)CO,MCULE-3580039708,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2670>,2.74322873700779,132.159,0.1779,0.1779
397437,4209526,C1=NC=CC2NCC(C)(C)C1=2,MCULE-7266471543,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2620>,2.91122068369177,148.209,1.7847,1.7847
491895,4694893,CCOC(C1=CCC(C)=CC1)=O,MCULE-3669955261,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E25D0>,2.92239750546378,166.22,2.216,2.216
374105,4137183,CC(OC1C2C=CNC=2N=CC=1)C,MCULE-2915838235,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2580>,2.31644931341839,176.219,2.3501,2.3501
427731,4294750,N1=C(COC(C)C)C=CN1C(C)CC,MCULE-3540922553,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2530>,2.98495167280583,196.294,2.7791,2.7791
226104,2962276,C1(N)C(C)=CC=C(C(C)C)C=1,MCULE-1975914292,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E24E0>,1.81470325406911,149.237,2.70062,2.70062
366036,4112775,N(=O)(=O)C1=CC(C)=CC2=CC=CC=C12,MCULE-2805718644,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2490>,1.81568176912409,187.198,3.05642,3.05642
406584,4240313,C(O)(=O)C1=CC=CC(OC(=O)CC)=C1,MCULE-9253447376,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2440>,1.70903807557068,194.186,1.7002,1.7002
13348,126052,C1(NC2=NNN=N2)=NNN=N1,MCULE-1383058496,<rdkit.Chem.rdchem.Mol object at 0x00000140CD4E2080>,3.21499054608744,153.109,-1.5436,-1.5436
216674,2792104,CCC1OC(CN)=NN=1,MCULE-9574665069,<rdkit.Chem.rdchem.Mol object at 0x00000140BEDC8B20>,2.63595416107171,127.147,0.0907000000000001,0.0907000000000001
475403,4595793,C(C(=O)OC(CC1CC1)=O)C1CC1,MCULE-6203631116,<rdkit.Chem.rdchem.Mol object at 0x00000140BDD28A30>,2.39555843132751,182.219,1.6564,1.6564
579946,5628824,C1=C([C@H](CC#N)N)C=C(OC)C(O)=C1,MCULE-9200213566,<rdkit.Chem.rdchem.Mol object at 0x00000140BDD28BC0>,2.72642576187466,192.218,1.31428,1.31428
485276,4634987,CC(C1SC(C)=CC=1)O,MCULE-7687503560,<rdkit.Chem.rdchem.Mol object at 0x00000140BDD48B70>,2.79679453968338,142.223,2.10982,2.10982
479770,4613565,C(N1CC[C@@H](CO)C1)(=O)C,MCULE-2897214159,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAF80>,2.50210577092821,143.186,-0.1529,-0.1529
574185,5575006,C1=C([C@H](CC2CC2)N)C=C(O)C(O)=C1,MCULE-7559407066,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAF30>,2.69900308980988,193.246,1.8977,1.8977
63995,747472,N(C1=CC=CC=N1)C(NCC=C)=S,MCULE-9839862459,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAEE0>,2.21920440697348,193.275,1.554,1.554
408295,4245551,N1(C(C)(C)C)C(C)=C(C=N1)N,MCULE-8670293805,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAE90>,2.73169923739613,153.229,1.52872,1.52872
549740,5373831,N[C@H]1C2C=CC=CC=2[C@@H](N)CC1,MCULE-9945651867,<rdkit.Chem.rdchem.Mol object at 0x00000140CADFAE40>,3.08653026703778,162.236,1.48,1.48
